"id","Rank1","Rank2","Rank3","Rank4","Rank5","Budget","cor","sub","cor_avg","Per_Rank1","Per_Rank5","Rel_Per","RPS","IR","RPS.rank","IR.rank","class"
"b57b89cd",0.0497433333333333,0.0497433333333333,0.0497433333333333,0.0497433333333333,0.0497433333333333,0.99995,NA,"avg",NA,0.0497458206243645,0.0497458206243645,0,0.16,1.60866,51,33,"NA"
"b681845b",0.112158947,0.129338143,0.141591956,0.128773048,0.112697906,0.62456,0.00648912347159259,"avg",0.00464096118105649,0.179580740040989,0.180443681952094,0.000862941911105447,0.1592,-9.47561,19,131,"Disconnected"
"b6b963b5",-0.033,-0.033,-0.033,-0.033,-0.033,0.995,NA,"avg",NA,-0.0331658291457286,-0.0331658291457286,0,0.16,-6.80681,51,115,"NA"
"b875c91c",-0.147146428,-0.210235516,-0.284491288,-0.210711372,-0.147395396,0.99998,-0.00270926442185687,"avg",-0.00270926442185687,-0.14714937098742,-0.147398343966879,-0.000248972979459583,0.16009,-2.47067,64,89,"Disconnected"
"b974c16c",0.16666,0.16666,0.16666,0.16666,0.16666,0.99996,NA,"avg",NA,0.166666666666667,0.166666666666667,0,0.16,-16.68713,51,149,"NA"
"bbb3c357",-0.133820859166667,-0.05314655,-0.034588305,-0.0137356175,0.041124665,0.950316666666667,0.965184303195641,"avg",0.939905821964178,-0.140817123239622,0.0432746961539136,0.184091819393535,0.16389,32.88981,92,1,"Well Connected"
"bbf60ff1",0.0328502115916667,0.0272759317833333,0.0244934916666667,0.0278853555,0.038436676125,1,0.338247055596632,"avg",0.0933956059930316,0.0328502115916667,0.038436676125,0.00558646453333334,0.15794,-13.21197,10,145,"Disconnected"
"bc4b0314",0.0987105269875,0.07352474855,0.07117067175,0.0741336063625,0.09836919635,0.80585375,-0.000829727030482345,"avg",-0.0299381427801168,0.122491862806992,0.122068298807321,-0.000423563999671153,0.15895,0.60097,16,46,"Disconnected"
"bc8c2b83",0.0713233330333333,0.0996699720416667,0.115864078466667,0.09426625695,0.0473946928416667,1,-0.3153582900275,"avg",-0.308153676709899,0.0713233330333333,0.0473946928416667,-0.0239286401916667,0.16014,-27.32726,65,162,"Opposite Connection"
"bc9c8c4c",0.08,0.08,0.08,0.08,0.08,1,NA,"avg",NA,0.08,0.08,0,0.16,3.0572,51,26,"NA"
"bccf94bb",0.206909188,0.182133042,0.224613724,0.180758514,0.205585532,1,-0.0343079315585205,"avg",-0.0343079315585205,0.206909188,0.205585532,-0.00132365599999998,0.15961,-5.875,28,111,"Disconnected"
"bfd7c457",0.0104794828727273,0.0102106190272727,0.00802074658181818,0.00812508572727273,0.00798406579090909,0.99998,-0.884233566390996,"avg",-0.067006756155877,0.0104796924665766,0.0079842254754186,-0.00249546699115801,0.15981,-3.65792,35,95,"Disconnected"
"c261b5c3",0.05165,0.05803,0.066315,0.07284,0.081165,0.93,0.99901939902352,"avg",0.99901939902352,0.0555376344086022,0.0872741935483871,0.0317365591397849,0.15993,-4.27736,38,98,"Well Connected"
"c29fbf4f",-0.0636183333333333,-0.0961955833333333,-0.0826215833333333,-0.0696964166666667,-0.00201808333333333,0.949883333333333,0.653291438835128,"avg",0.261557834925615,-0.0669748916533609,-0.00212455915638763,0.0648503324969733,0.16045,-24.07772,70,160,"Weakly Connected"
"c34d255b",0.15078379,0.16371885,0.139922641666667,0.139792473333333,0.139142245,0.999993333333333,-0.698284789812325,"avg",0.0834104649693441,0.150784795231968,0.139143172621151,-0.0116416226108174,0.18562,-5.48012,132,107,"Disconnected"
"c3b8d4fc",0.096904076,0.11664381035,0.14596201125,0.2145721248,0.4258079776,0.99989,0.89251287812219,"avg",0.71900226501575,0.0969147366210283,0.425854821630379,0.328940085009351,0.17607,-2.29702,121,87,"Connected"
"c47b9db1",-0.150794722222222,-0.0712343055555556,-0.0352326388888889,0.00125277777777778,0.0749877777777778,0.999998888888889,0.988149417021092,"avg",0.985680340897176,-0.1507948897721,0.0749878610976234,0.225782750869723,0.17738,-10.02853,123,132,"Well Connected"
"c53b3306",0.0694450822,0.000755866833333333,-0.0165162659666667,0.0048370954,0.0737782215333333,0.999953333333333,0.0479692749776865,"avg",0.0483667793606377,0.0694483231217457,0.0737816646776849,0.00433334155593926,0.15695,-8.37347,6,123,"Disconnected"
"c674f84b",0.00342594863333333,-0.0191398078888889,-0.0194876075888889,-0.00749999025555556,0.0268570126555556,0.988884444444444,0.480044348225305,"avg",0.296669182090087,0.00346445800880004,0.0271588989051636,0.0236944408963636,0.15821,-4.31169,13,99,"Weakly Connected"
